,Name,Yrs_College,School,Conf,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS,SOS
0,Loren Meyer,4,Iowa State,Big 8,34,29.7,5.8,10.4,.558,5.8,10.4,.559,0.0,0.0,.000,4.1,5.6,.732,9.0,1.5,0.4,1.5,2.3,2.9,15.7,9.70
0,David Vaughn,4,Memphis,GMWC,29,29.9,4.8,10.6,.450,4.6,10.0,.459,0.2,0.6,.294,3.2,4.4,.729,9.6,1.0,0.8,2.4,2.9,3.0,12.9,5.78
0,Sherell Ford,3,UIC,MW Coll,27,35.9,9.8,20.8,.472,8.1,16.6,.486,1.7,4.2,.416,4.8,6.3,.765,10.5,1.4,1.6,1.9,,,26.2,-3.19
0,Mario Bennett,3,Arizona State,Pac-10,33,34.3,7.5,12.6,.592,7.2,11.7,.618,0.2,0.9,.267,3.5,7.1,.491,8.2,2.4,1.0,3.5,3.1,2.9,18.7,9.06
0,Greg Ostertag,4,Kansas,Big 8,31,19.5,3.9,6.5,.596,3.9,6.5,.596,0.0,0.0,,1.8,3.3,.553,7.5,0.4,0.4,2.9,1.6,2.4,9.6,10.02
0,Cory Alexander,4,Virginia,ACC,20,34.6,6.0,13.2,.452,4.3,8.3,.512,1.7,4.9,.351,3.1,4.4,.701,4.2,5.5,1.6,0.2,3.9,2.0,16.7,9.94
0,Lou Roe,4,UMass,A-10,34,28.6,5.9,11.0,.532,5.8,10.9,.534,0.0,0.1,.333,4.7,6.7,.706,8.1,1.7,0.6,1.1,2.3,2.4,16.5,8.03
0,Terrence Rencher,4,Texas,SWC,30,36.7,7.8,16.4,.475,6.6,12.6,.528,1.1,3.8,.298,4.1,6.1,.676,5.3,4.0,2.3,0.2,2.7,1.7,20.8,3.74
0,Junior Burrough,4,Virginia,ACC,34,31.7,6.9,13.9,.501,6.9,13.7,.503,0.0,0.1,.250,4.2,5.9,.710,8.7,1.6,0.9,0.8,2.2,2.4,18.1,9.94
0,Andrew DeClercq,4,Florida,SEC,30,32.2,4.6,9.0,.511,4.4,8.5,.522,0.2,0.5,.333,3.8,5.3,.723,8.8,1.4,1.2,1.1,2.8,3.4,13.2,11.31
0,Jimmy King,4,Michigan,Big Ten,31,34.0,5.4,12.5,.433,4.5,9.0,.502,0.9,3.5,.257,3.0,4.4,.679,5.0,2.9,1.9,0.2,3.0,2.3,14.7,8.90
0,Lawrence Moten,4,Syracuse,Big East,30,35.3,7.0,15.2,.459,5.0,9.3,.543,1.9,5.9,.328,3.8,5.1,.743,4.2,3.3,1.8,0.3,3.0,1.9,19.6,7.20
0,Frankie King,2,Western Carolina,Southern,28,37.0,8.9,18.6,.479,7.0,13.8,.510,1.9,4.8,.388,6.9,8.3,.832,7.3,3.4,1.5,0.5,4.0,2.6,26.5,-2.86
0,Donny Marshall,4,UConn,Big East,32,30.5,5.4,11.8,.456,4.7,9.0,.519,0.8,2.9,.261,4.3,5.1,.829,5.8,1.4,1.2,0.2,2.3,2.3,15.8,7.41
0,Dwayne Whitfield,3,Jackson State,SWAC,26,31.5,7.5,12.2,.610,7.5,12.1,.616,0.0,0.1,.000,4.7,7.5,.621,10.5,0.6,0.5,1.0,3.6,3.1,19.6,-5.81
0,Donnie Boyce,4,Colorado,Big 8,26,30.8,6.0,14.8,.409,4.4,9.7,.458,1.6,5.1,.316,4.8,6.8,.706,6.5,4.1,2.5,1.1,3.0,2.9,18.5,7.44
0,Eric Snow,4,Michigan State,Big Ten,28,32.7,4.2,8.0,.520,3.9,7.2,.547,0.3,0.9,.292,2.2,3.6,.608,3.3,7.8,1.9,0.1,3.1,2.8,10.8,7.88
0,Tyus Edney,4,UCLA,Pac-10,32,30.5,4.6,9.2,.497,3.8,7.1,.531,0.8,2.1,.379,4.3,5.7,.764,3.1,6.8,2.3,0.2,2.9,2.5,14.3,10.08
0,Mark Davis,2,Texas Tech,SWC,30,32.4,6.6,13.3,.499,6.0,11.3,.528,0.7,2.0,.333,3.4,5.5,.614,8.5,4.7,1.7,1.2,3.5,3.4,17.3,1.97
0,Jerome Allen,4,Penn,Ivy,28,33.4,5.1,11.9,.429,3.6,7.3,.500,1.5,4.6,.318,3.0,4.2,.712,4.8,5.7,1.3,0.1,2.3,1.1,14.7,-5.38
0,Fred Hoiberg,4,Iowa State,Big 8,34,36.8,6.1,13.9,.438,3.5,7.6,.459,2.6,6.4,.412,5.1,5.9,.861,5.6,2.2,1.1,0.1,1.9,1.3,19.9,9.70
0,Michael McDonald,3,New Orleans,Sun Belt,29,27.2,4.5,7.8,.573,4.5,7.8,.575,0.0,0.0,.000,2.1,3.7,.585,9.7,0.8,0.9,2.8,2.5,3.3,11.1,-2.49
0,Chris Carr,3,Southern Illinois,MVC,32,33.4,7.8,16.3,.480,6.6,13.1,.500,1.3,3.2,.396,5.2,6.7,.771,7.3,2.1,1.6,0.5,3.2,3.0,22.0,3.34
0,Cuonzo Martin,4,Purdue,Big Ten,32,30.0,6.0,13.7,.439,3.2,7.6,.416,2.8,6.1,.469,3.6,4.5,.799,3.9,2.2,0.7,0.2,1.5,1.1,18.4,5.72
0,Don Reid,4,Georgetown,Big East,31,23.6,2.8,4.8,.595,2.8,4.8,.595,0.0,0.0,,1.5,2.9,.516,5.7,0.8,1.0,1.9,1.4,3.6,7.2,6.41
0,Allen Iverson,2,Georgetown,Big East,37,32.8,8.4,17.6,.480,6.1,11.1,.546,2.4,6.4,.366,5.8,8.6,.678,3.8,4.7,3.4,0.4,3.8,2.4,25.0,9.83
0,Marcus Camby,3,UMass,A-10,33,30.6,7.8,16.3,.477,7.8,16.0,.484,0.0,0.2,.000,4.9,7.1,.700,8.2,1.8,1.0,3.9,2.5,2.6,20.5,8.92
0,Shareef Abdur-Rahim,1,California,Pac-10,28,34.7,7.4,14.2,.518,7.1,13.5,.525,0.3,0.8,.381,6.1,8.9,.683,8.4,1.0,1.9,1.3,3.1,2.1,21.1,6.44
0,Stephon Marbury,1,Georgia Tech,ACC,36,37.4,6.5,14.3,.457,4.1,7.7,.533,2.4,6.6,.370,3.4,4.6,.738,3.1,4.5,1.8,0.1,3.2,2.3,18.9,12.71
0,Ray Allen,3,UConn,Big East,35,31.4,8.3,17.7,.472,5.1,10.6,.477,3.3,7.1,.466,3.4,4.2,.810,6.5,3.3,1.7,0.5,2.3,1.3,23.4,8.19
0,Antoine Walker,2,Kentucky,SEC,36,27.0,6.3,13.7,.463,6.1,12.3,.493,0.3,1.3,.188,2.3,3.6,.631,8.4,2.9,1.7,0.7,2.5,2.4,15.2,10.06
0,Lorenzen Wright,2,Memphis,CUSA,30,35.3,6.9,12.7,.542,6.9,12.7,.543,0.0,0.0,.000,3.6,5.6,.645,10.4,1.2,1.3,2.0,1.9,2.6,17.4,6.58
0,Kerry Kittles,4,Villanova,Big East,30,35.3,7.2,15.8,.455,4.6,9.4,.489,2.6,6.4,.404,3.4,4.8,.710,7.1,3.5,2.4,0.4,1.8,1.5,20.4,11.46
0,Samaki Walker,2,Louisville,CUSA,21,30.2,5.9,9.9,.599,5.9,9.8,.602,0.0,0.0,.000,3.3,5.4,.614,7.5,1.1,0.8,2.0,2.3,2.5,15.1,9.84
0,Erick Dampier,3,Mississippi State,SEC,34,32.7,5.7,10.4,.551,5.7,10.4,.551,0.0,0.0,,3.1,5.0,.612,9.3,2.3,0.5,3.1,2.7,2.5,14.5,8.73
0,Todd Fuller,4,NC State,ACC,31,33.7,7.3,14.4,.506,6.7,13.0,.520,0.5,1.4,.372,5.9,7.4,.799,9.9,1.3,0.3,1.8,2.3,1.5,20.9,7.98
0,Vitaly Potapenko,2,Wright State,MW Coll,26,31.0,7.6,12.6,.604,7.6,12.4,.612,0.0,0.2,.167,5.4,7.6,.716,7.4,1.4,0.4,0.7,3.9,3.7,20.7,-0.49
0,Steve Nash,4,Santa Clara,WCC,29,33.8,5.7,13.1,.430,3.5,6.8,.510,2.2,6.3,.344,3.5,3.9,.894,3.6,6.0,1.3,0.0,3.6,1.5,17.0,4.09
0,Tony Delk,4,Kentucky,SEC,36,26.3,6.4,12.9,.494,3.8,7.1,.535,2.6,5.8,.443,2.4,3.1,.800,4.2,1.8,1.9,0.4,1.8,2.0,17.8,10.06
0,John Wallace,4,Syracuse,Big East,38,36.3,7.7,15.8,.489,6.7,13.4,.501,1.0,2.3,.420,5.8,7.7,.763,8.7,2.4,1.2,1.7,3.2,2.5,22.2,11.35
0,Walter McCarty,3,Kentucky,SEC,36,24.7,4.2,7.8,.543,3.4,6.1,.564,0.8,1.7,.467,2.1,2.9,.721,5.7,2.6,1.2,1.4,2.3,3.3,11.3,10.06
0,Dontae' Jones,1,Mississippi State,SEC,33,30.5,6.0,12.7,.474,5.3,10.2,.516,0.7,2.5,.296,1.9,2.6,.744,6.8,1.9,1.1,0.9,2.2,2.8,14.7,8.73
0,Roy Rogers,4,Alabama,SEC,32,36.7,5.8,11.1,.524,5.8,11.1,.525,0.0,0.0,.000,1.9,3.1,.622,9.3,0.9,0.7,4.9,1.9,2.3,13.5,6.13
0,Derek Fisher,4,Little Rock,Sun Belt,30,36.0,4.3,10.4,.410,2.6,6.1,.429,1.7,4.3,.385,4.2,5.6,.746,5.2,5.1,1.9,0.1,2.7,2.1,14.5,-1.03
0,Jerome Williams,2,Georgetown,Big East,37,27.5,4.0,6.8,.588,3.9,6.6,.601,0.0,0.2,.143,2.3,3.6,.639,8.8,1.4,1.9,0.4,1.9,1.8,10.3,9.83
0,Brian Evans,4,Indiana,Big Ten,31,37.3,6.8,15.3,.447,4.8,10.2,.475,2.0,5.1,.392,5.5,6.5,.847,7.1,4.1,1.4,0.6,2.3,1.8,21.2,10.87
0,Travis Knight,4,UConn,Big East,34,25.1,3.7,7.1,.521,3.7,7.1,.521,0.0,0.0,,1.7,2.5,.694,9.3,2.1,0.7,2.0,2.3,2.4,9.1,8.19
0,Othella Harrington,4,Georgetown,Big East,37,26.6,4.4,7.8,.559,4.4,7.7,.563,0.0,0.1,.000,3.5,4.7,.741,6.9,1.2,0.8,1.6,1.8,2.5,12.2,9.83
0,Mark Hendrickson,4,Washington State,Pac-10,23,33.2,5.5,9.7,.572,5.2,8.3,.623,0.3,1.3,.258,5.1,7.2,.709,9.5,1.6,0.9,0.2,2.8,3.0,16.5,5.86
0,Moochie Norris,1,Auburn,SEC,29,34.8,4.3,10.8,.397,2.3,5.2,.444,2.0,5.6,.354,2.0,2.9,.699,4.0,4.9,1.8,0.0,2.6,1.9,12.5,6.98
0,Jeff McInnis,3,UNC,ACC,31,34.4,5.7,13.2,.435,3.6,7.7,.466,2.2,5.5,.392,2.8,3.5,.800,2.6,5.5,1.2,0.0,2.5,2.3,16.5,11.42
0,Steve Hamer,4,Tennessee,SEC,29,33.0,6.4,11.2,.575,6.4,11.2,.575,0.0,0.0,,5.3,8.7,.615,9.4,1.0,0.4,1.3,2.9,2.9,18.2,9.20
0,Jason Sasser,4,Texas Tech,SWC,31,34.5,6.5,14.2,.458,5.5,11.0,.503,1.0,3.3,.307,5.5,7.5,.726,7.8,2.9,0.7,0.1,2.8,2.1,19.5,2.11
0,Randy Livingston,2,LSU,SEC,13,24.5,1.8,6.4,.289,1.8,4.8,.365,0.1,1.5,.050,2.3,2.9,.789,2.3,5.3,2.1,0.2,2.8,1.8,6.1,5.14
0,Ben Davis,3,Arizona,Pac-10,33,31.5,5.2,9.5,.546,5.2,9.5,.546,0.0,0.0,,3.8,5.6,.690,9.5,0.7,0.6,0.6,2.3,2.8,14.2,8.42
0,Malik Rose,4,Drexel,NAC,31,31.4,7.1,11.9,.595,6.8,11.2,.611,0.2,0.7,.333,5.9,8.2,.714,13.2,1.7,1.1,1.0,2.8,2.7,20.2,-5.06
0,Marcus Brown,4,Murray State,OVC,29,37.2,8.8,18.5,.474,6.2,12.4,.499,2.6,6.0,.423,6.4,7.6,.841,4.8,4.1,2.2,0.3,3.5,2.8,26.4,-3.01
0,Jamie Feick,4,Michigan State,Big Ten,32,30.8,3.6,8.4,.433,3.0,6.3,.473,0.6,2.0,.308,2.2,3.6,.617,9.5,2.3,0.8,0.4,2.2,2.3,10.1,9.04
0,Amal McCaskill,4,Marquette,CUSA,30,26.5,4.1,7.5,.549,4.1,7.4,.550,0.0,0.1,.500,2.1,3.2,.649,8.9,1.3,0.6,1.8,2.6,3.6,10.3,4.93
0,Chris Robinson,4,Western Kentucky,Sun Belt,26,33.1,6.3,13.8,.455,5.1,9.9,.518,1.2,3.9,.297,3.1,4.6,.675,6.2,2.3,2.6,0.7,2.5,3.4,16.8,0.85
0,Mark Pope,5,Kentucky,SEC,36,20.3,2.6,5.4,.482,2.2,4.2,.520,0.4,1.3,.356,2.0,2.9,.683,5.2,1.0,1.0,1.2,1.4,2.8,7.6,10.06
0,Jeff Nordgaard,4,Green Bay,MW Coll,29,39.8,9.6,17.2,.554,9.3,16.4,.566,0.3,0.9,.320,3.2,4.5,.710,6.3,2.3,1.0,0.3,1.8,1.9,22.6,-0.88
0,Shandon Anderson,4,Georgia,SEC,31,28.7,5.7,10.5,.538,5.2,8.9,.582,0.5,1.7,.308,3.0,4.6,.657,5.5,2.7,1.8,0.5,2.5,2.4,14.9,8.14
0,Reggie Geary,4,Arizona,Pac-10,33,33.0,3.3,7.6,.432,1.9,4.0,.474,1.4,3.5,.385,1.9,2.6,.733,3.6,7.0,2.0,0.7,3.3,3.3,9.8,8.42
0,Drew Barry,4,Georgia Tech,ACC,36,36.5,4.1,10.2,.406,2.0,4.4,.456,2.1,5.8,.368,2.9,3.7,.789,4.6,6.6,1.8,0.4,3.6,1.9,13.3,12.71
0,Tim Duncan,4,Wake Forest,ACC,31,36.7,7.5,12.4,.608,7.4,11.7,.628,0.2,0.7,.273,5.5,8.7,.636,14.7,3.2,0.7,3.3,3.2,2.2,20.8,10.53
0,Keith Van Horn,4,Utah,WAC,32,31.5,7.8,15.8,.492,5.9,11.1,.537,1.8,4.7,.387,4.7,5.2,.904,9.5,1.4,0.7,1.2,2.5,1.9,22.0,5.44
0,Chauncey Billups,2,Colorado,Big 12,29,32.7,5.2,12.7,.413,2.7,6.2,.425,2.6,6.4,.401,6.1,7.1,.854,4.9,4.8,2.1,0.1,2.9,1.8,19.1,6.24
0,Antonio Daniels,4,Bowling Green State,MAC,32,36.3,8.7,15.9,.547,7.3,12.7,.576,1.4,3.3,.433,5.1,6.6,.777,2.8,6.8,2.3,0.3,3.2,1.6,24.0,1.56
0,Tony Battie,3,Texas Tech,Big 12,28,34.9,7.4,12.7,.579,7.1,12.1,.588,0.2,0.6,.375,3.8,5.8,.656,11.8,0.8,0.9,2.5,2.8,3.0,18.8,6.72
0,Ron Mercer,2,Kentucky,SEC,40,32.5,7.4,15.1,.493,6.2,11.6,.537,1.2,3.5,.348,2.1,2.6,.781,5.3,2.4,1.7,0.3,1.7,2.4,18.1,9.20
0,Tim Thomas,1,Villanova,Big East,32,31.4,5.8,13.0,.450,4.4,8.6,.507,1.5,4.4,.336,3.8,4.8,.796,6.0,2.1,1.8,1.0,2.8,2.8,16.9,9.45
0,Adonal Foyle,3,Colgate,Patriot,28,37.7,9.9,17.5,.565,9.9,17.3,.571,0.0,0.3,.143,4.5,9.3,.487,13.1,1.9,0.7,6.4,4.2,2.1,24.4,-6.42
0,Danny Fortson,3,Cincinnati,CUSA,33,29.9,7.4,11.9,.620,7.4,11.8,.621,0.0,0.0,.000,6.6,8.5,.772,9.1,1.1,0.6,0.5,3.0,3.3,21.3,5.44
0,Tariq Abdul-Wahad,4,San Jose State,WAC,26,33.4,8.7,17.6,.492,7.7,14.8,.516,1.0,2.7,.366,5.5,7.5,.730,8.8,1.1,1.5,0.7,2.6,2.4,23.8,4.15
0,Austin Croshere,4,Providence,Big East,36,33.1,5.6,12.2,.455,3.9,7.4,.525,1.7,4.9,.349,5.1,5.7,.888,7.5,1.5,1.1,0.7,2.6,2.6,17.9,8.32
0,Derek Anderson,5,Kentucky,SEC,19,25.3,5.8,11.9,.491,3.8,6.9,.553,2.0,4.9,.404,4.1,5.0,.811,4.1,3.5,1.9,0.1,1.7,2.1,17.7,9.20
0,Maurice Taylor,3,Michigan,Big Ten,35,30.1,4.9,9.7,.507,4.9,9.6,.512,0.0,0.1,.200,2.4,3.3,.718,6.2,1.1,0.7,0.9,2.0,2.7,12.3,10.53
0,Kelvin Cato,4,Iowa State,Big 12,28,28.6,4.6,11.2,.408,4.6,11.2,.409,0.0,0.0,.000,2.2,4.0,.540,8.4,0.5,0.9,4.2,1.7,2.9,11.3,6.30
0,Brevin Knight,4,Stanford,Pac-10,30,32.0,4.6,11.4,.408,3.1,7.7,.407,1.5,3.7,.409,5.5,6.6,.834,3.7,7.8,2.8,0.1,3.4,2.8,16.3,9.05
0,Johnny Taylor,2,Chattanooga,Southern,35,30.6,6.1,12.6,.486,5.3,9.8,.542,0.8,2.8,.289,3.5,5.3,.665,7.3,2.1,1.2,0.8,2.1,2.9,16.5,-5.21
0,Scot Pollard,4,Kansas,Big 12,28,25.1,3.4,6.4,.528,3.3,6.3,.525,0.0,0.0,1.000,3.5,5.0,.707,8.3,0.7,1.3,2.6,1.5,2.4,10.3,7.94
0,Paul Grant,5,Wisconsin,Big Ten,28,27.3,4.6,9.3,.494,4.6,9.3,.496,0.0,0.0,.000,3.3,4.6,.713,5.2,0.8,0.5,1.2,2.2,2.9,12.5,9.41
0,Anthony Parker,4,Bradley,MVC,21,34.0,5.2,12.2,.424,3.8,7.5,.510,1.4,4.8,.290,4.8,6.7,.721,5.3,3.4,1.8,0.5,2.7,1.7,16.6,3.39
0,Ed Gray,4,California,Pac-10,26,31.7,8.6,18.7,.461,7.2,13.8,.517,1.5,4.8,.302,6.1,7.7,.790,4.0,2.2,1.7,0.2,3.3,2.6,24.8,10.03
0,Bobby Jackson,2,Minnesota,Big Ten,35,31.5,5.5,12.4,.441,4.6,9.6,.476,0.9,2.8,.320,3.5,4.4,.786,6.1,4.0,2.1,0.2,2.3,3.0,15.3,9.20
0,Rodrick Rhodes,5,USC,Pac-10,25,28.6,4.6,10.2,.447,3.4,7.0,.483,1.2,3.2,.370,3.7,6.2,.597,4.9,4.2,1.6,0.3,3.8,2.6,14.0,10.09
0,John Thomas,4,Minnesota,Big Ten,35,23.8,3.6,6.2,.576,3.6,6.2,.579,0.0,0.0,.000,1.9,3.3,.574,6.3,1.1,0.9,1.5,1.5,2.5,9.0,9.20
0,Charles Smith,4,New Mexico,WAC,33,29.5,6.2,13.5,.457,4.1,7.9,.519,2.0,5.5,.368,3.2,4.2,.748,5.5,2.8,1.5,0.8,2.8,1.9,17.5,3.67
0,Jacque Vaughn,4,Kansas,Big 12,26,31.5,3.0,7.1,.427,2.3,5.0,.466,0.7,2.1,.333,3.4,4.3,.779,2.4,6.2,1.8,0.2,2.5,2.3,10.2,7.94
0,Keith Booth,4,Maryland,ACC,32,34.4,6.4,13.7,.469,6.4,13.0,.490,0.0,0.7,.048,6.7,9.3,.717,7.9,2.6,2.0,0.6,3.2,2.9,19.5,9.30
0,Charles O'Bannon,4,UCLA,Pac-10,32,35.3,6.5,11.8,.551,5.7,9.4,.601,0.8,2.3,.347,3.9,4.9,.791,6.9,2.4,1.1,0.7,2.3,2.2,17.7,10.29
0,James Cotton,4,Long Beach State,Big West,27,35.9,7.3,16.5,.439,4.9,10.2,.484,2.3,6.3,.368,6.6,8.0,.833,5.0,2.6,1.3,0.3,2.2,2.6,23.5,-1.22
0,Bubba Wells,4,Austin Peay,OVC,19,36.1,11.5,22.1,.520,9.0,16.2,.555,2.5,5.8,.423,6.3,8.7,.727,7.1,2.2,1.3,0.6,3.1,2.9,31.7,-7.31
0,Kebu Stewart,2,UNLV,Big West,21,35.1,5.5,11.3,.487,5.5,11.1,.491,0.0,0.2,.250,5.9,8.9,.667,10.0,1.2,0.9,0.5,3.6,2.9,17.0,2.57
0,James Collins,4,Florida State,ACC,31,34.9,5.9,12.8,.458,3.5,6.3,.552,2.4,6.5,.369,2.4,3.6,.670,5.1,2.8,1.8,0.5,2.1,2.7,16.6,9.73
0,Marc Jackson,4,Temple,A-10,31,38.7,5.6,11.8,.478,5.6,11.6,.481,0.1,0.2,.333,4.8,6.2,.767,9.0,1.2,0.9,0.7,1.9,2.1,16.1,9.04
0,Jerald Honeycutt,4,Tulane,CUSA,31,32.3,6.8,15.8,.432,4.6,9.3,.502,2.2,6.6,.333,4.1,5.7,.708,6.5,4.2,2.4,1.5,4.4,2.6,19.9,3.00
0,Anthony Johnson,4,College of Charleston,TAAC,32,34.3,4.9,9.8,.505,4.0,7.5,.536,0.9,2.3,.405,3.1,3.9,.794,3.5,7.2,1.6,0.3,,,13.9,-6.85
0,Jason Lawson,4,Villanova,Big East,34,31.1,4.1,6.8,.604,4.1,6.8,.604,0.0,0.0,,4.3,5.7,.751,7.6,1.5,1.1,3.1,2.4,3.0,12.4,9.45
0,Cedric Henderson,4,Memphis,CUSA,31,34.5,5.9,14.2,.417,5.1,11.2,.460,0.8,3.1,.263,3.4,4.9,.689,6.5,1.4,1.9,1.0,3.3,2.9,16.0,6.46
0,God Shammgod,2,Providence,Big East,36,33.9,3.5,8.0,.441,3.2,6.5,.494,0.3,1.5,.208,3.5,5.2,.665,2.3,6.6,2.4,0.1,3.1,3.4,10.8,8.32
0,Eric Washington,4,Alabama,SEC,30,31.5,5.6,13.0,.429,3.1,6.3,.484,2.5,6.6,.377,2.5,3.2,.773,6.3,1.2,1.5,0.8,1.9,2.4,16.1,6.04
0,Alvin Williams,4,Villanova,Big East,34,34.2,5.8,12.1,.481,4.0,7.1,.560,1.9,5.0,.368,3.6,4.8,.742,5.0,3.8,1.8,0.4,2.7,2.5,17.1,9.45
0,Chris Crawford,4,Marquette,CUSA,31,31.0,5.3,11.4,.469,4.3,8.6,.496,1.1,2.8,.384,3.2,4.2,.769,5.3,1.5,1.1,0.7,2.2,2.9,14.9,3.18
0,DeJuan Wheat,4,Louisville,CUSA,35,34.9,5.5,13.0,.425,2.7,5.2,.527,2.8,7.8,.357,3.5,4.8,.743,2.2,4.3,1.9,0.1,2.6,1.6,17.3,7.76
0,Mark Blount,2,Pitt,Big East,29,26.2,3.5,7.1,.488,3.4,7.1,.488,0.0,0.1,.500,2.1,4.1,.508,4.1,1.0,0.7,2.7,3.0,3.2,9.1,8.81
0,Michael Olowokandi,3,Pacific,Big West,33,,9.4,15.4,.609,9.4,15.4,.609,0.0,0.0,,3.5,7.1,.485,11.2,0.8,0.3,2.9,,,22.2,-0.56
0,Mike Bibby,2,Arizona,Pac-10,35,32.0,6.0,12.9,.464,3.8,7.2,.526,2.2,5.7,.387,3.1,4.1,.755,3.0,5.7,2.4,0.2,2.2,1.6,17.2,8.38
0,Raef LaFrentz,4,Kansas,Big 12,30,30.2,7.7,14.1,.548,7.5,13.5,.552,0.3,0.6,.471,4.0,5.5,.738,11.4,1.0,0.9,1.5,2.5,2.4,19.8,6.54
0,Antawn Jamison,3,UNC,ACC,37,,8.5,14.8,.579,8.4,14.4,.584,0.2,0.4,.400,5.0,7.5,.667,10.5,0.8,0.8,0.8,,,22.2,10.38
0,Vince Carter,3,UNC,ACC,38,,5.9,10.0,.591,4.7,7.2,.662,1.2,2.8,.411,2.6,3.9,.680,5.1,1.9,1.2,0.9,,,15.6,10.38
0,Robert Traylor,3,Michigan,Big Ten,34,,6.6,11.4,.579,6.6,11.4,.580,0.0,0.0,.000,3.1,4.8,.642,10.1,2.6,1.3,1.4,,,16.2,9.64
0,Jason Williams,3,Florida,SEC,20,,5.6,12.7,.441,2.9,6.0,.483,2.7,6.7,.403,3.2,3.8,.840,3.0,6.7,2.7,0.2,,,17.1,6.42
0,Larry Hughes,1,Saint Louis,CUSA,32,,7.0,16.9,.415,5.7,12.3,.461,1.3,4.5,.290,5.6,8.1,.692,5.1,2.4,2.2,0.4,,,20.9,5.51
0,Paul Pierce,3,Kansas,Big 12,38,30.4,7.6,14.7,.513,6.5,11.6,.560,1.1,3.1,.339,4.3,5.8,.738,6.7,2.6,1.1,1.1,2.9,2.3,20.4,6.54
0,Bonzi Wells,4,Ball State,MAC,29,,8.2,16.8,.490,6.4,11.9,.538,1.8,4.9,.373,4.6,6.7,.689,6.3,3.3,3.6,0.7,,,22.8,0.68
0,Michael Doleac,4,Utah,WAC,32,,5.2,10.6,.488,4.8,9.6,.497,0.4,1.0,.406,5.4,6.7,.805,7.1,0.5,0.4,1.0,,,16.1,4.87
0,Keon Clark,2,UNLV,WAC,10,,5.7,10.4,.548,5.3,9.6,.552,0.4,0.8,.500,3.0,4.5,.667,3.0,1.9,0.2,2.6,,,14.8,5.31
0,Michael Dickerson,4,Arizona,Pac-10,35,28.2,6.9,13.5,.510,5.3,9.5,.554,1.6,4.0,.404,2.6,3.4,.758,4.5,1.8,1.1,0.2,2.2,2.3,18.0,8.38
0,Matt Harpring,4,Georgia Tech,ACC,32,,7.2,15.8,.456,5.6,10.5,.530,1.6,5.3,.310,5.6,6.9,.810,9.4,2.6,1.4,0.2,,,21.6,8.70
0,Bryce Drew,4,Valparaiso,Mid-Cont,31,,6.7,14.9,.450,3.7,7.9,.465,3.0,7.0,.433,3.3,4.2,.792,4.2,5.0,1.7,0.1,,,19.8,-2.66
0,Pat Garrity,4,Notre Dame,Big East,27,,7.9,16.5,.481,6.4,12.5,.516,1.5,4.0,.370,5.9,7.9,.750,8.3,2.4,0.6,0.6,,,23.2,6.28
0,Roshown McLeod,5,Duke,ACC,36,,5.4,11.0,.494,4.2,8.1,.524,1.2,3.0,.411,3.1,4.4,.706,5.6,1.4,1.2,0.7,,,15.3,9.33
0,Ricky Davis,1,Iowa,Big Ten,31,,5.6,12.0,.466,4.7,9.0,.518,0.9,2.9,.308,2.9,4.2,.698,4.8,2.4,1.2,0.3,,,15.0,6.04
0,Brian Skinner,4,Baylor,Big 12,28,,6.9,12.4,.553,6.9,12.4,.553,0.0,0.0,,4.4,7.4,.591,9.5,0.5,1.4,3.5,,,18.1,4.89
0,Tyronn Lue,3,Nebraska,Big 12,32,,7.5,17.1,.439,5.1,10.6,.479,2.4,6.5,.373,3.8,4.5,.828,4.3,4.8,2.0,0.1,,,21.2,5.63
0,Felipe Lopez,4,St. John's (NY),Big East,32,,6.4,14.9,.431,4.6,9.4,.487,1.9,5.6,.337,2.8,4.9,.573,4.8,2.7,1.2,0.8,,,17.6,6.77
0,Sam Jacobson,4,Minnesota,Big Ten,32,,6.7,15.8,.426,5.2,11.2,.468,1.5,4.6,.324,3.3,4.5,.727,5.2,1.8,1.3,0.2,,,18.2,8.30
0,Corey Benjamin,2,Oregon State,Pac-10,25,,7.4,13.7,.539,6.2,9.8,.639,1.2,4.0,.293,3.9,5.4,.713,5.0,2.2,1.9,0.7,,,19.8,6.25
0,Nazr Mohammed,3,Kentucky,SEC,39,,4.9,8.2,.597,4.9,8.2,.597,0.0,0.0,,2.3,3.5,.652,7.2,0.7,0.9,1.9,,,12.0,9.85
0,Ansu Sesay,4,Ole Miss,SEC,29,,6.2,13.7,.456,5.5,11.6,.475,0.7,2.1,.350,5.4,7.4,.727,7.6,2.8,1.2,0.9,,,18.6,7.07
0,Ruben Patterson,2,Cincinnati,CUSA,19,,5.7,12.2,.472,4.8,8.6,.555,0.9,3.5,.269,4.1,6.7,.602,6.3,2.2,1.2,0.6,,,16.5,4.98
0,Jelani McCoy,3,UCLA,Pac-10,15,,3.8,6.3,.600,3.8,6.3,.600,0.0,0.0,,2.3,4.5,.522,7.1,0.9,0.5,1.7,,,9.9,11.01
0,Shammond Williams,4,UNC,ACC,38,,5.5,11.3,.488,3.2,5.6,.577,2.3,5.7,.400,3.5,3.8,.911,3.2,4.2,1.0,0.1,,,16.8,10.38
